syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at
C100001000,2025,医療社会学,現代医療：その中心構造と支持構造，周縁領域,社会学部,3年次～4年次,深草,後期　月３(C306),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:11:59,2025-06-01 15:12:04
C100001200,2025,比較社会論,異なる「価値観」を学ぶ,社会学部,3年次～4年次,深草,後期　月３(C303),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:24,2025-06-01 15:12:24
C100002900,2025,,「家族とは何か」を考えよう,社会学部,2年次～4年次,オンライン,後期　木５(C306),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51
C100001910,2025,社会意識論,社会変動と合理主義の登場と変遷,社会学部,3年次～4年次,深草,後期　水２(C307),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51
C100002400,2025,環境社会学,環境社会学,社会学部,2年次～4年次,深草,後期　月３(C307),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51
C100001201,2025,比較社会論,異なる「価値観」を学ぶ,社会学部,2年次～4年次,深草,後期　月３(C304),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51
C100001700,2025,社会問題の社会学,社会理論の構築およびこの理論から今日の社会における「社会問題」の理解,社会学部,2年次～4年次,深草,前期　月３(C205),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51
C100002600,2025,エスニシティ論,カテゴリーとアイデンティティ,社会学部,2年次～4年次,深草,後期　月４(C301),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:49,2025-06-01 15:12:51
C100001600,2025,カルチュラルスタディーズ,,社会学部,2年次～4年次,深草,後期　木３(C310),2,,2025-06-02 00:12:50,2025-06-01 15:12:51
C100002800,2025,コミュニケーション論,コミュニケーションと社会秩序,社会学部,2年次～4年次,深草,後期　木３(C312),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:12:50,2025-06-01 15:12:51
C100003300,2025,考現学,,社会学部,3年次～4年次,深草,後期　月３(C309),2,,2025-06-02 00:13:29,2025-06-01 15:13:32
C100003200,2025,アイデンティティ論,自己の社会学的探究,社会学部,3年次～4年次,深草,後期　金２(C301),2,,2025-06-02 00:13:29,2025-06-01 15:13:32
C100003400,2025,市民社会論,日本における「市民社会」という問題,社会学部,3年次～4年次,深草,前期　水３(C201),2,,2025-06-02 00:13:29,2025-06-01 15:13:32
C100003700,2025,社会調査情報処理実習A,,社会学部,2年次～4年次,深草,後期　火３(C309),1,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35
C100004100,2025,社会調査実習,現代日本における若者の食と食餌,社会学部,3年次～4年次,深草,通年　火２(C102),4,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35
C100004200,2025,社会調査実習,無印都市の社会学－－どこにでもある日常空間をフィールドワークする,社会学部,3年次～4年次,深草,通年　木２(C101),4,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35
C100003800,2025,社会調査情報処理実習B,,社会学部,3年次～4年次,深草,前期　木３(C213),1,社会調査士課程科目,2025-06-02 00:13:33,2025-06-01 15:13:35
C100004300,2025,社会調査実習,現代の若者と大学,社会学部,3年次～4年次,深草,通年　月１(C102),4,社会調査士課程科目,2025-06-02 00:13:35,2025-06-01 15:13:35
C100004400,2025,社会調査実習,質的調査の実践,社会学部,3年次～4年次,深草,通年　木３(C115),4,社会調査士課程科目,2025-06-02 00:14:10,2025-06-01 15:14:13
C100004600,2025,消費社会論,アメリカンポップスの歴史から見る消費社会の変遷,社会学部,3年次～4年次,深草,後期　火４(C324),2,,2025-06-02 00:14:10,2025-06-01 15:14:13
C100004700,2025,マスメディア論,マスメディアの読み解き方,社会学部,3年次～4年次,深草,後期　金３(C302),2,,2025-06-02 00:14:11,2025-06-01 15:14:13
C100005200,2025,近代社会史Ｃ,,社会学部,1年次～4年次,深草,後期　木５(C311),2,,2025-06-02 00:14:14,2025-06-01 15:14:17
C100005000,2025,近代社会史Ｂ,わたしたちの暮しの近代を考える,社会学部,1年次～4年次,深草,後期　木５(C309),2,,2025-06-02 00:14:14,2025-06-01 15:14:17
C100005010,2025,近代社会史Ｂ,わたしたちの暮しの近代を考える,社会学部,1年次～4年次,深草,後期　木５(C310),2,,2025-06-02 00:14:14,2025-06-01 15:14:17
C100004800,2025,近代社会史Ａ,,社会学部,1年次～4年次,深草,前期　木５(C207),2,,2025-06-02 00:14:15,2025-06-01 15:14:17
C100005210,2025,近代社会史Ｃ,,社会学部,1年次～4年次,深草,後期　木５(C312),2,,2025-06-02 00:14:15,2025-06-01 15:14:17
C100005300,2025,民俗学,民俗学,社会学部,3年次～4年次,深草,後期　金２(C304),2,,2025-06-02 00:14:48,2025-06-01 15:14:48
C100006000,2025,,,社会学部,3年次～4年次,深草,後期　木２(C311),2,,2025-06-02 00:15:13,2025-06-01 15:15:15
C100005800,2025,質的調査法,質的調査法,社会学部,2年次～4年次,深草,前期　月３(C210),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15
C100005310,2025,民俗学,民俗学,社会学部,3年次～4年次,深草,後期　金２(C305),2,,2025-06-02 00:15:13,2025-06-01 15:15:15
C100005620,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C305),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15
C100005621,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C307),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15
C100005611,2025,社会統計学Ⅰ,技術とツールとしての社会統計学,社会学部,1年次～4年次,深草,後期　月２(C306),2,社会調査士課程科目,2025-06-02 00:15:14,2025-06-01 15:15:15
C100005500,2025,ジェンダーの社会学,ジェンダーの視点から社会を読み解く,社会学部,3年次～4年次,深草,前期　水３(C204),2,,2025-06-02 00:15:13,2025-06-01 15:15:15
C100005410,2025,歴史社会学,社会変動と生活の意味,社会学部,3年次～4年次,深草,前期　水３(C203),2,,2025-06-02 00:15:13,2025-06-01 15:15:15
C100006109,2025,スポーツ社会学,生涯スポーツの社会経済学,社会学部,1年次～4年次,深草,後期　水５(C399),2,,2025-06-02 00:15:48,2025-06-01 15:15:50
C100006200,2025,差別論,インドの「不可触民」問題を中心に,社会学部,2年次～4年次,深草,前期　月４(C211),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:15:49,2025-06-01 15:15:52
C100006300,2025,法社会学,法と現実のかかわり方,社会学部,3年次～4年次,深草,後期　木２(C312),2,"学部共通講義（社会学科提供）
卒業要件単位に含まれるのは上限１６単位まで（コミュニティマネジメント学科・現代福祉学科）",2025-06-02 00:15:52,2025-06-01 15:15:55
C100006600,2025,びわ湖・滋賀学,湖と森のいまと歴史を通して知る滋賀,社会学部,2年次～4年次,瀬田,サ集　集中(C034),2,,2025-06-02 00:15:54,2025-06-01 15:15:55
C100006610,2025,びわ湖・滋賀学,湖と森のいまと歴史を通して知る滋賀,社会学部,2年次～4年次,瀬田,サ集　集中(C035),2,,2025-06-02 00:15:55,2025-06-01 15:15:55
C100006700,2025,ＮＰＯ論,,社会学部,3年次～4年次,深草,前期　火１(C211),2,,2025-06-02 00:15:56,2025-06-01 15:15:58
C100006800,2025,労働社会学,,社会学部,3年次～4年次,深草,後期　火２(C301),2,,2025-06-02 00:15:56,2025-06-01 15:15:59
C100090199,2025,卒業論文,,社会学部,4年次,深草,前期　集中(C388),4,,2025-06-02 00:16:00,2025-06-01 15:16:02
C100090300,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C303),4,,2025-06-02 00:16:26,2025-06-01 15:16:26
C100090500,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C304),4,,2025-06-02 00:16:28,2025-06-01 15:16:30
C100090600,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C305),4,,2025-06-02 00:16:35,2025-06-01 15:16:37
C100090900,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C307),4,,2025-06-02 00:16:35,2025-06-01 15:16:37
C100090800,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C306),4,,2025-06-02 00:16:35,2025-06-01 15:16:37
C100091300,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C311),4,,2025-06-02 00:16:38,2025-06-01 15:16:41
C100091100,2025,卒業論文,,社会学部,4年次,深草,後期　集中(C309),4,,2025-06-02 00:16:39,2025-06-01 15:16:41
C160017001,2025,文化社会学,,社会学部,1年次～4年次,深草,前期　水３(C223),2,,2025-06-02 00:16:39,2025-06-01 15:16:41
C190000100,2025,社会教育演習,学習活動の理解と社会教育の計画,社会学部,3年次～4年次,深草,後期　水３(C318),2,社会教育主事課程科目,2025-06-02 00:17:01,2025-06-01 15:17:01
C1SEM00230,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　金１(C302),2,,2025-06-02 00:17:26,2025-06-01 15:17:27
C190000101,2025,社会教育演習,学習活動の理解と社会教育の計画,社会学部,3年次～4年次,深草,後期　水３(C317),2,社会教育主事課程科目,2025-06-02 00:17:25,2025-06-01 15:17:27
C190000201,2025,社会教育課題研究,社会教育のニーズと学習施設の課題,社会学部,3年次～4年次,深草,前期　水５(C205),2,社会教育主事課程科目,2025-06-02 00:17:27,2025-06-01 15:17:27
C190006600,2025,びわ湖・滋賀学,湖と森のいまと歴史を通して知る滋賀,社会学部,2年次～4年次,瀬田,サ集　集中(C036),2,,2025-06-02 00:17:26,2025-06-01 15:17:27
C190000701,2025,生涯学習概論,人工知能（AI）の時代における人間の学び,社会学部,2年次～4年次,深草,通年　水３(C119),4,社会教育主事課程科目,2025-06-02 00:17:26,2025-06-01 15:17:27
C190000700,2025,生涯学習概論,人工知能（AI）の時代における人間の学び,社会学部,2年次～4年次,深草,通年　水３(C120),4,社会教育主事課程科目,2025-06-02 00:17:26,2025-06-01 15:17:27
C1SEM00210,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　火１(C301),2,,2025-06-02 00:17:26,2025-06-01 15:17:27
C190000200,2025,社会教育課題研究,社会教育のニーズと学習施設の課題,社会学部,3年次～4年次,深草,前期　水５(C206),2,社会教育主事課程科目,2025-06-02 00:17:27,2025-06-01 15:17:27
C1SEM00250,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　金１(C303),2,,2025-06-02 00:18:03,2025-06-01 15:18:05
C1SEM00240,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　火１(C302),2,,2025-06-02 00:18:03,2025-06-01 15:18:05
C1SEM30020,2025,,,,,,,,,2025-06-02 00:18:11,2025-06-01 15:18:12
C1SEM30010,2025,社会学演習ⅠＡ,卒業論文で報告する研究・調査およびその成果の報告,社会学部,3年次～4年次,深草,前期　火４(C209),2,,2025-06-02 00:18:11,2025-06-01 15:18:12
C1SEM00270,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　火１(C304),2,,2025-06-02 00:18:11,2025-06-01 15:18:13
C1SEM00310,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　火１(C308),2,,2025-06-02 00:18:11,2025-06-01 15:18:13
C1SEM00280,2025,社会学基礎ゼミナール,ゼミナール・テーマ探索入門,社会学部,2年次～4年次,深草,後期　火１(C305),2,,2025-06-02 00:18:12,2025-06-01 15:18:13
C1SEM30040,2025,社会学演習ⅠＡ,卒業論文で報告する研究・調査およびその成果の報告,社会学部,3年次～4年次,深草,前期　火４(C210),2,,2025-06-02 00:18:15,2025-06-01 15:18:19
C1SEM30050,2025,社会学演習ⅠＡ,卒業論文で報告する研究・調査およびその成果の報告,社会学部,3年次～4年次,深草,前期　木４(C209),2,,2025-06-02 00:18:45,2025-06-01 15:18:47
C1SEM30060,2025,社会学演習ⅠＡ,卒業論文で報告する研究・調査およびその成果の報告,社会学部,3年次～4年次,深草,前期　月４(C202),2,,2025-06-02 00:18:46,2025-06-01 15:18:47
